feature,target
0.9334288071570864,8.965523792234265
0.9799981603994237,9.313184215229871
0.5034757821321136,7.037924531036251
0.7575695069584943,8.102677322442808
0.616618523439051,6.980150579878293
0.11488906821052436,5.351686657682335
0.31598848012363057,9.81824423768116
0.06773389752989756,4.779485080029068
0.8868711781112267,8.121266812352284
0.022070398874919128,1.100321100662109
0.5372867034044053,9.40674630112427
0.17761210649073045,5.923442236132303
0.14699490936465665,4.3428515363286655
0.16584448006484975,5.215486690414055
0.8769539789089008,7.922153906445972
0.49447012557905823,7.296430970223878
0.34090049533413946,8.407865366122861
0.9992098258817393,9.16095845688894
0.5459748957515987,6.96331277169021
0.30333112560537767,6.980850593044946
0.37065170083965293,6.736965523563146
0.6958668780532824,7.535087936534235
0.12024656863873784,3.9529592285379973
0.7582211881687652,10.581961255782058
0.8837676068489173,8.676170247874952
0.47513114477703766,8.837496716129317
0.4373047049662322,9.007602335368576
0.14311477326886435,5.502444774433846
0.4227422584097865,8.621930903079472
0.7644116943791643,9.383759711493765
0.4139832914359034,8.276867983980187
